Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
04:36:38 PM,24.6,15.16,0.86,-6.87,53.5,33.19,32.33,28.04
04:36:38 PM,24.6,15.16,0,-6.01,52.64,33.19,32.33,27.75
04:36:38 PM,24.6,14.31,-0.57,-4.86,52.07,33.19,32.04,27.75
04:36:38 PM,21.46,3.15,-0.29,-4.29,51.78,32.04,31.19,27.18
04:36:38 PM,-3.15,-8.01,-0.29,-4.58,51.21,13.73,18.6,17.17
04:36:38 PM,-10.01,-9.16,-2.86,-5.72,48.35,2,11.73,3.15
04:36:38 PM,-10.01,-9.16,-6.29,-6.58,45.78,2,11.73,-0.29
04:36:38 PM,-10.01,-9.16,-7.72,-7.15,44.92,2,11.44,-0.29
04:36:38 PM,-10.01,-9.16,-8.3,-8.3,45.2,2,11.44,-0.29
04:36:38 PM,-10.01,-9.16,-6.58,-8.87,46.63,2,11.44,-0.29
04:36:38 PM,-10.01,-9.16,-4.01,-8.87,48.64,2,11.44,-0.29
04:36:38 PM,-9.44,-6.58,-2.29,-8.58,49.78,2,11.73,-0.29
04:36:38 PM,21.46,16.31,-0.57,-9.44,50.35,24.6,34.05,14.88
04:36:38 PM,45.49,27.18,0,-10.87,49.78,53.79,60.37,45.49
04:36:38 PM,45.78,27.18,1.43,-11.73,49.78,54.36,61.51,53.5
04:36:38 PM,46.06,27.18,2.29,-12.02,49.5,54.65,61.51,53.79
04:36:38 PM,46.06,27.47,2.57,-12.3,48.35,54.65,61.8,53.79
04:36:38 PM,46.06,27.47,0.29,-12.87,46.63,54.65,61.8,54.07
04:36:38 PM,46.06,27.47,-4.58,-14.02,43.2,54.93,61.8,54.07
04:36:38 PM,46.35,25.46,-10.01,-16.31,40.34,54.93,61.8,54.07
04:36:38 PM,33.76,-6.87,-15.16,-18.02,37.77,47.49,53.22,48.64
04:36:38 PM,-2.57,-31.19,-19.45,-19.17,35.76,7.72,11.73,10.87
04:36:38 PM,-6.01,-32.04,-23.75,-19.74,33.47,-4.01,-3.43,-10.3
04:36:38 PM,-6.01,-32.04,-25.75,-20.03,32.33,-4.01,-3.72,-11.44
04:36:38 PM,-6.01,-32.04,-26.04,-19.45,32.62,-4.01,-3.72,-11.44
04:36:38 PM,-6.01,-32.04,-24.6,-19.17,33.47,-4.01,-3.72,-11.44
04:36:38 PM,-6.01,-32.04,-23.75,-18.6,34.62,-4.01,-3.72,-11.44
04:36:38 PM,-6.01,-31.76,-23.17,-18.02,35.19,-4.01,-3.72,-11.44
04:36:38 PM,0.57,-5.15,-21.46,-16.88,36.62,-0.57,0.57,-9.44
04:36:38 PM,34.9,32.62,-20.6,-16.31,37.77,32.62,34.05,15.16
04:36:38 PM,40.91,34.05,-18.31,-15.45,39.48,44.63,46.35,35.19
04:36:38 PM,40.91,34.05,-16.02,-15.16,41.2,44.63,46.35,36.34
04:36:38 PM,40.91,34.05,-15.74,-15.16,40.91,44.63,46.35,36.34
04:36:38 PM,40.91,34.05,-16.88,-15.16,39.48,44.63,46.35,36.34
04:36:38 PM,40.91,34.05,-18.88,-15.45,37.48,44.63,46.35,36.34
04:36:38 PM,40.91,34.05,-20.89,-16.31,35.48,44.63,46.35,36.34
04:36:38 PM,39.48,15.16,-22.6,-16.31,33.76,44.35,46.06,36.34
04:36:38 PM,18.88,-12.59,-22.6,-15.45,33.47,30.61,30.61,26.04
04:36:38 PM,4.58,-12.3,-22.6,-14.31,33.76,8.87,10.01,5.44
04:36:38 PM,4.29,-12.3,-25.46,-13.45,32.62,7.44,8.58,2
04:36:38 PM,4.29,-12.3,-27.18,-12.59,32.62,7.44,8.58,2
04:36:38 PM,4.29,-12.3,-26.61,-11.73,33.76,7.44,8.58,2
04:36:38 PM,4.29,-12.3,-24.32,-10.3,36.05,7.44,8.58,2
04:36:38 PM,4.29,-12.3,-20.89,-8.58,38.62,7.44,8.58,2
04:36:38 PM,4.29,-5.72,-16.88,-7.44,40.91,7.44,8.58,2
04:36:38 PM,21.74,32.9,-13.45,-6.01,42.63,16.59,20.03,8.87
04:36:38 PM,49.21,45.49,-9.16,-4.01,44.63,48.64,53.22,40.34
04:36:38 PM,50.35,46.06,-2.29,-1.43,48.64,52.64,57.79,53.22
04:36:38 PM,50.35,46.06,2.86,0.57,51.78,52.64,57.79,53.5
04:36:38 PM,50.07,45.78,6.01,3.43,54.93,52.64,57.79,53.22
04:36:38 PM,50.07,45.78,9.16,5.72,57.22,52.64,57.51,53.22
04:36:38 PM,50.07,45.78,10.01,7.15,57.79,52.64,57.51,53.22
04:36:38 PM,50.07,45.78,10.59,8.87,58.08,52.64,57.51,53.22
04:36:38 PM,43.49,41.77,10.87,10.01,58.65,50.64,55.79,52.07
04:36:38 PM,-5.44,19.17,9.73,10.87,58.94,18.02,30.04,29.47
04:36:38 PM,-21.17,10.01,6.87,10.87,57.22,-3.15,11.16,2
04:36:38 PM,-21.46,10.01,3.43,10.3,54.93,-3.43,10.59,-2
04:36:38 PM,-21.46,10.01,1.43,8.87,53.22,-3.43,10.59,-2
04:36:38 PM,-21.46,10.01,0.86,7.44,52.64,-3.43,10.59,-2
04:36:38 PM,-21.46,10.01,1.72,5.72,52.93,-3.43,10.59,-2
04:36:38 PM,-21.46,10.01,3.15,4.58,52.93,-3.43,10.59,-2
04:36:38 PM,-20.03,22.03,5.44,3.72,53.22,-3.15,11.16,-2
04:36:38 PM,8.87,45.78,7.44,3.15,53.5,22.6,34.33,12.59
04:36:38 PM,26.89,50.64,8.87,2.57,53.79,48.07,54.93,36.34
04:36:38 PM,26.89,50.35,11.16,2.86,55.22,48.07,55.5,40.05
04:36:38 PM,26.89,50.64,13.45,2.57,56.08,48.07,55.5,40.05
04:36:38 PM,27.18,50.64,14.02,1.72,54.65,48.35,55.5,40.34
04:36:38 PM,27.18,50.64,12.87,1.43,52.36,48.35,55.5,40.34
04:36:38 PM,27.18,50.64,11.16,0.57,50.35,48.35,55.5,40.34
04:36:38 PM,27.18,49.21,9.73,-0.29,48.92,48.35,55.5,40.34
04:36:38 PM,14.31,24.6,8.87,-0.86,47.49,41.2,46.35,35.48
04:36:38 PM,-8.87,7.15,8.3,-2,45.2,13.16,14.02,10.01
04:36:38 PM,-9.73,6.87,6.29,-2,43.2,7.15,5.15,-0.86
04:36:38 PM,-9.73,6.87,6.01,-1.72,42.92,7.15,5.15,-1.14
04:36:38 PM,-9.73,6.87,7.44,-0.86,44.35,7.15,5.15,-1.14
04:36:38 PM,-9.73,6.87,9.44,0,46.63,7.15,5.15,-1.14
04:36:38 PM,-9.73,6.87,13.16,1.43,50.07,7.15,5.15,-1.14
04:36:38 PM,-9.73,8.58,15.45,2,52.64,7.15,5.15,-1.14
04:36:38 PM,-0.29,43.2,17.17,1.43,53.22,11.44,11.16,0.29
04:36:38 PM,36.05,73.24,18.31,0.57,53.22,43.77,47.21,26.61
04:36:38 PM,41.2,74.39,20.6,0,53.5,52.93,57.51,45.49
04:36:38 PM,41.48,74.39,23.46,-1.43,53.22,52.93,57.79,46.35
04:36:38 PM,41.48,74.39,23.17,-3.15,50.64,52.93,57.79,46.35
04:36:38 PM,41.48,74.39,21.17,-5.44,47.49,52.93,57.79,46.35
04:36:38 PM,41.48,74.39,18.31,-7.44,43.49,52.93,57.79,46.35
04:36:38 PM,41.48,74.39,15.16,-8.87,39.77,52.93,57.79,46.35
04:36:38 PM,39.48,57.51,13.45,-8.3,38.34,52.93,57.22,46.35
04:36:38 PM,6.01,7.15,12.02,-7.44,37.19,34.62,35.48,32.04
04:36:38 PM,-11.16,-1.43,10.3,-7.15,35.76,5.72,5.15,-1.72
04:36:38 PM,-11.44,-1.43,6.29,-7.15,32.9,3.72,2.29,-8.58
04:36:38 PM,-11.44,-1.43,5.44,-6.58,31.76,3.72,2.29,-8.87
04:36:38 PM,-11.44,-1.43,6.87,-5.44,32.04,3.72,2.29,-8.87
04:36:38 PM,-11.44,-1.43,10.01,-4.86,32.62,3.72,2.29,-8.87
04:36:38 PM,-11.44,-1.43,12.59,-3.43,33.76,3.72,2.29,-8.87
04:36:38 PM,-11.44,2,16.59,-1.43,35.48,3.72,2.29,-8.87
04:36:38 PM,-0.57,15.74,20.31,0.29,37.19,15.45,12.87,-0.57
04:36:38 PM,16.31,17.74,22.89,1.14,38.62,48.07,39.48,31.47
04:36:38 PM,16.88,18.02,26.32,1.43,40.05,51.21,42.34,42.34
04:36:38 PM,16.88,18.02,28.32,1.43,40.34,51.21,42.34,42.34
04:36:38 PM,16.88,18.02,28.04,1.14,39.2,51.21,42.34,42.34
04:36:38 PM,16.88,18.02,26.89,1.14,37.48,51.21,42.34,42.34
04:36:38 PM,16.88,18.02,25.18,0.86,35.19,51.21,42.34,42.34
04:36:38 PM,16.88,15.74,22.89,0.57,33.76,51.21,42.34,42.34
04:36:38 PM,10.3,-10.87,21.74,0.29,32.9,49.21,40.05,41.2
04:36:38 PM,-24.03,-28.9,20.89,0,32.04,20.89,15.45,21.17
04:36:38 PM,-31.19,-30.33,18.02,0,30.61,5.44,4.01,3.15
04:36:38 PM,-31.19,-30.33,16.02,0.29,29.75,5.15,4.01,1.14
04:36:38 PM,-31.19,-30.33,16.31,1.14,30.9,5.15,4.01,1.14
04:36:38 PM,-31.19,-30.33,18.02,2.57,33.47,5.15,4.01,1.14
04:36:38 PM,-31.19,-30.33,20.6,4.29,36.91,5.15,4.01,1.14
04:36:38 PM,-31.19,-30.04,23.46,5.15,39.2,5.15,4.01,1.14
04:36:38 PM,-29.18,-11.73,26.32,5.15,40.91,6.01,5.15,1.43
04:36:38 PM,10.87,24.03,28.04,4.86,42.06,35.76,38.34,21.46
04:36:38 PM,33.47,30.33,30.33,4.86,43.77,58.08,61.8,46.06
04:36:38 PM,33.76,30.33,34.9,5.72,46.35,58.36,62.08,48.92
04:36:38 PM,33.76,30.33,37.77,6.58,47.49,58.36,62.08,48.92
04:36:38 PM,33.76,30.33,40.05,8.01,48.07,58.36,62.08,48.92
04:36:38 PM,33.76,30.33,40.05,8.87,47.78,58.36,62.08,48.92
04:36:38 PM,33.76,30.33,38.05,9.16,46.06,58.36,62.08,48.92
04:36:38 PM,33.76,26.89,36.34,9.16,44.06,58.36,62.08,48.92
04:36:38 PM,18.88,-0.57,34.33,9.16,42.63,50.93,51.78,42.63
04:36:38 PM,-4.29,-13.45,31.47,9.73,41.2,22.03,20.31,12.59
04:36:38 PM,-4.86,-13.45,27.75,9.73,38.05,16.59,12.87,1.72
04:36:38 PM,-4.86,-13.45,25.46,9.73,35.76,16.59,12.87,1.43
04:36:38 PM,-4.86,-13.45,24.6,9.73,34.9,16.59,12.87,1.43
04:36:38 PM,-4.86,-13.45,25.18,9.73,34.9,16.59,12.87,1.43
04:36:38 PM,-4.86,-13.45,26.89,9.44,34.9,16.59,12.87,1.43
04:36:38 PM,-4.86,-12.59,28.04,9.44,34.05,16.59,12.87,1.43
04:36:38 PM,1.72,8.3,27.75,8.87,32.04,21.17,16.88,3.43
04:36:38 PM,27.75,28.61,29.47,10.3,31.47,50.35,40.05,26.89
04:36:38 PM,30.9,29.47,32.9,12.59,32.9,56.93,45.78,42.92
04:36:38 PM,30.9,29.47,36.91,15.16,34.33,56.93,45.78,43.77
04:36:38 PM,30.9,29.47,38.91,16.88,35.19,56.93,45.78,43.77
04:36:38 PM,30.9,29.18,38.62,17.74,34.9,56.93,45.78,43.77
04:36:38 PM,30.9,29.18,37.19,18.31,33.47,56.93,45.78,43.49
04:36:38 PM,30.61,29.18,35.76,19.74,33.19,56.93,45.49,43.49
04:36:38 PM,30.04,22.32,36.05,22.32,34.62,56.65,45.49,43.49
04:36:38 PM,10.01,8.3,36.05,24.6,36.05,42.06,33.76,34.62
04:36:38 PM,-1.72,8.01,35.19,26.61,37.19,16.88,14.02,10.59
04:36:38 PM,-1.72,8.01,32.62,28.32,37.48,15.16,12.3,5.44
04:36:38 PM,-1.72,8.01,32.33,29.75,39.2,15.16,12.3,5.44
04:36:38 PM,-1.72,8.01,32.04,29.75,40.05,15.16,12.3,5.44
04:36:38 PM,-1.72,8.01,32.9,30.04,41.77,15.16,12.3,5.44
04:36:38 PM,-1.72,8.01,34.05,29.75,43.49,15.16,12.3,5.44
04:36:38 PM,-1.43,17.45,35.19,28.9,44.92,15.16,12.59,5.44
04:36:38 PM,29.75,61.23,37.48,28.04,46.63,28.9,32.04,14.02
04:36:38 PM,65.52,71.53,38.05,26.89,48.07,60.65,68.95,42.92
04:36:38 PM,66.09,71.53,42.06,26.61,51.21,63.23,72.1,51.21
04:36:38 PM,66.09,71.53,43.77,24.89,52.36,63.23,72.1,51.21
04:36:38 PM,66.09,71.24,41.77,22.6,50.64,62.94,72.1,51.21
04:36:38 PM,66.09,71.24,39.77,21.17,48.64,62.94,71.81,51.21
04:36:38 PM,66.09,71.24,37.77,20.31,46.92,62.94,71.81,51.21
04:36:38 PM,66.09,71.24,36.05,19.74,45.78,62.94,71.81,51.21
04:36:38 PM,56.08,50.93,32.04,18.31,43.2,60.08,68.09,49.21
04:36:38 PM,4.58,19.45,28.04,16.31,40.34,20.89,28.9,18.31
04:36:38 PM,-5.44,16.59,22.89,13.45,35.76,0.29,8.58,-6.29
04:36:38 PM,-5.44,16.59,15.74,10.87,30.61,0.29,8.3,-8.3
04:36:38 PM,-5.44,16.59,10.59,9.73,28.04,0.29,8.3,-8.3
04:36:38 PM,-5.44,16.59,8.58,9.73,28.32,0.29,8.3,-8.3
04:36:38 PM,-5.44,16.59,7.15,9.73,28.9,0.29,8.3,-8.3
04:36:38 PM,-5.44,16.59,7.44,10.01,30.33,0.29,8.3,-8.3
04:36:38 PM,-4.86,23.46,7.72,9.73,30.33,0.29,8.58,-8.3
04:36:38 PM,4.86,31.76,7.72,9.73,29.75,11.44,17.17,-3.15
04:36:38 PM,9.44,32.62,10.59,9.16,30.9,22.03,25.46,11.16
04:36:38 PM,9.44,32.62,13.45,7.15,31.19,22.03,25.75,13.73
04:36:38 PM,9.44,32.62,15.16,6.58,31.19,22.03,25.75,13.73
04:36:38 PM,9.44,32.62,17.45,5.72,31.76,22.03,25.75,14.02
04:36:38 PM,9.44,32.62,17.17,4.58,30.61,22.03,25.75,14.02
04:36:38 PM,9.73,32.62,15.74,2.86,28.61,22.03,25.75,14.02
04:36:38 PM,9.73,30.61,12.87,0.29,25.46,22.32,26.04,14.02
04:36:38 PM,0.57,3.15,9.73,-2,22.6,16.31,18.88,10.01
04:36:38 PM,-13.45,-7.44,5.72,-4.01,19.45,-7.72,-7.15,-17.45
04:36:38 PM,-13.73,-7.44,1.14,-5.15,16.31,-11.44,-12.3,-29.18
04:36:38 PM,-13.73,-7.44,0.86,-4.86,16.31,-11.44,-12.3,-29.18
04:36:38 PM,-13.73,-7.44,1.14,-5.15,16.59,-11.44,-12.3,-29.18
04:36:38 PM,-13.73,-7.44,2.29,-5.15,17.17,-11.44,-12.3,-29.18
04:36:38 PM,-13.73,-7.44,4.29,-6.01,18.02,-11.44,-12.3,-29.18
04:36:38 PM,-13.73,-6.87,5.44,-6.87,18.02,-11.44,-12.3,-29.18
04:36:38 PM,-8.58,15.74,7.44,-7.15,18.6,-8.58,-8.87,-28.61
04:36:38 PM,22.6,40.91,10.59,-6.87,20.89,27.47,24.32,-2
04:36:38 PM,28.61,41.77,14.02,-6.58,22.6,41.2,36.91,22.6
04:36:38 PM,28.61,41.77,16.88,-5.72,24.32,41.2,36.91,23.75
04:36:38 PM,28.61,41.77,18.02,-6.01,24.32,41.48,37.19,23.75
04:36:38 PM,28.61,42.06,17.45,-5.72,23.46,41.48,37.19,23.75
04:36:38 PM,28.61,42.06,17.45,-4.29,22.6,41.48,37.19,23.75
04:36:38 PM,28.61,42.06,16.59,-2.57,22.03,41.48,37.19,23.75
04:36:38 PM,27.47,30.61,16.88,0,22.89,41.48,36.91,23.75
04:36:38 PM,-3.72,-5.44,17.45,2.57,23.75,24.6,19.45,12.02
04:36:38 PM,-22.03,-9.73,15.74,4.01,23.46,-0.57,-3.15,-14.88
04:36:38 PM,-22.32,-9.73,12.3,4.86,22.03,-1.43,-4.01,-17.74
04:36:38 PM,-22.32,-9.73,10.59,5.72,22.03,-1.72,-4.01,-17.74
04:36:38 PM,-22.32,-9.73,10.3,6.01,22.6,-1.72,-4.01,-17.74
04:36:38 PM,-22.32,-9.73,12.02,6.58,24.89,-1.72,-4.01,-17.74
04:36:38 PM,-22.32,-10.01,14.59,7.72,27.75,-1.72,-4.01,-17.74
04:36:38 PM,-22.32,-4.58,18.31,9.44,31.19,-1.72,-4.01,-17.74
04:36:38 PM,-2.29,28.61,21.74,11.16,34.33,7.44,6.29,-12.3
04:36:38 PM,30.9,36.91,25.46,12.87,37.19,38.91,39.2,23.46
04:36:38 PM,32.04,36.91,30.61,15.16,42.06,42.34,42.92,34.62
04:36:38 PM,32.04,36.91,35.76,18.02,46.35,42.34,42.92,34.62
04:36:38 PM,32.04,36.91,39.77,21.17,49.78,42.34,42.92,34.62
04:36:38 PM,32.04,36.91,40.34,23.75,51.5,42.34,42.92,34.62
04:36:38 PM,32.04,36.91,38.34,23.75,51.5,42.34,42.92,34.62
04:36:38 PM,32.04,36.34,35.48,23.17,50.64,42.06,42.92,34.62
04:36:38 PM,21.46,8.87,31.76,22.89,49.5,39.48,39.2,32.9
04:36:38 PM,-23.75,-17.45,28.61,23.46,49.21,2.86,1.72,3.15
04:36:38 PM,-30.9,-18.6,26.32,24.03,49.78,-14.59,-14.88,-17.45
04:36:38 PM,-30.9,-18.6,24.03,24.32,50.07,-14.59,-14.88,-18.02
04:36:38 PM,-30.9,-18.6,22.89,24.89,51.5,-14.59,-14.88,-18.02
04:36:38 PM,-30.9,-18.6,24.6,26.61,55.22,-14.59,-15.16,-18.02
04:36:38 PM,-30.9,-18.6,28.61,28.04,59.22,-14.59,-15.16,-18.02
04:36:38 PM,-30.9,-18.6,31.47,28.9,62.37,-14.59,-14.88,-18.02
04:36:38 PM,-28.61,-6.58,34.33,29.47,65.52,-14.31,-14.31,-18.02
04:36:38 PM,8.87,22.03,37.48,29.75,68.66,13.16,14.31,2.29
04:36:38 PM,25.18,25.75,40.05,28.61,70.95,39.48,39.2,32.9
04:36:38 PM,25.18,25.75,42.92,26.89,72.1,39.77,39.48,34.62
04:36:38 PM,25.18,25.75,42.92,24.03,70.67,39.77,39.48,34.62
04:36:38 PM,25.18,25.75,40.34,20.6,67.52,39.77,39.48,34.62
04:36:38 PM,25.18,25.75,37.19,16.88,63.23,39.77,39.48,34.62
04:36:38 PM,25.18,25.75,33.47,14.88,60.08,39.77,39.48,34.62
04:36:38 PM,25.18,22.32,30.61,14.02,57.79,39.77,39.48,34.62
04:36:38 PM,14.02,-4.58,28.32,12.87,56.08,33.19,32.33,31.47
04:36:38 PM,-0.86,-12.87,25.18,11.44,53.22,8.3,9.16,11.44
04:36:38 PM,-1.14,-12.87,18.6,9.73,48.35,4.58,5.44,5.15
04:36:38 PM,-1.14,-12.87,14.88,8.87,46.35,4.58,5.44,5.15
04:36:38 PM,-1.14,-12.87,14.31,8.01,46.35,4.58,5.44,5.15
04:36:38 PM,-1.14,-12.87,13.16,5.72,45.49,4.58,5.44,5.15
04:36:38 PM,-1.14,-12.87,12.87,4.29,44.63,4.58,5.44,5.15
04:36:38 PM,-1.14,-12.59,14.59,4.01,44.92,4.58,5.44,5.15
04:36:38 PM,2.86,0.57,16.02,3.15,45.2,7.44,8.87,5.72
04:36:38 PM,21.46,14.02,16.88,1.72,44.63,34.33,34.62,23.46
04:36:38 PM,23.75,14.02,19.74,1.14,44.92,42.06,41.48,36.34
04:36:38 PM,23.46,14.02,23.46,1.14,46.63,42.06,41.48,36.62
04:36:38 PM,23.46,14.02,25.46,1.14,46.92,42.06,41.48,36.62
04:36:38 PM,23.46,14.02,25.18,1.14,45.78,42.06,41.48,36.62
04:36:38 PM,23.46,14.02,24.03,1.72,44.92,42.06,41.48,36.62
04:36:38 PM,23.46,14.02,21.74,1.72,42.92,42.06,41.48,36.62
04:36:38 PM,22.89,3.72,18.6,0.86,40.91,42.06,41.2,36.62
04:36:38 PM,-1.72,-24.89,16.02,0.57,38.91,25.46,21.74,24.32
04:36:38 PM,-16.02,-28.04,13.16,0.57,36.91,0,-4.01,-11.16
04:36:38 PM,-16.02,-28.04,9.44,0.57,34.9,-0.86,-5.15,-16.59
04:36:38 PM,-16.02,-28.04,6.58,0.29,32.9,-0.86,-5.15,-16.59
04:36:38 PM,-16.02,-28.04,4.58,0.29,31.47,-0.86,-5.15,-16.59
04:36:38 PM,-16.02,-28.04,5.72,1.72,32.33,-0.86,-5.15,-16.59
04:36:38 PM,-16.02,-28.04,6.87,2.57,33.47,-0.86,-5.15,-16.59
04:36:38 PM,-15.74,-22.6,8.3,3.72,34.62,-0.86,-5.15,-16.59
04:36:38 PM,10.3,24.03,11.16,5.44,36.62,9.16,6.29,-10.59
04:36:38 PM,47.49,42.06,14.59,6.87,38.62,41.2,40.05,25.18
04:36:38 PM,48.64,42.06,19.74,8.58,41.77,44.35,43.49,36.62
04:36:38 PM,48.64,42.34,22.32,9.44,43.2,44.63,43.49,36.91
04:36:38 PM,48.64,42.34,23.17,10.3,43.49,44.63,43.49,36.91
04:36:38 PM,48.64,42.34,23.17,10.87,42.63,44.63,43.49,36.91
04:36:38 PM,48.64,42.06,22.32,10.87,40.63,44.35,43.49,36.91
04:36:38 PM,48.64,42.06,20.6,10.87,39.2,44.35,43.49,36.91
04:36:38 PM,41.48,26.32,19.17,11.16,38.34,43.2,41.77,36.34
04:36:38 PM,1.43,7.72,16.31,11.44,37.19,14.88,15.45,14.59
04:36:38 PM,-5.72,6.87,10.87,11.44,33.47,-0.29,1.72,-2.57
04:36:38 PM,-5.72,6.87,2.86,11.16,28.9,-0.29,1.72,-2.86
04:36:38 PM,-5.72,6.87,-2.29,11.44,26.32,-0.29,1.72,-2.86
04:36:38 PM,-5.72,6.87,-7.72,11.73,24.03,-0.29,1.72,-2.86
04:36:38 PM,-5.72,6.87,-14.02,10.87,20.89,-0.29,1.72,-2.86
04:36:38 PM,-5.72,6.87,-18.88,10.01,19.17,-0.29,1.72,-2.86
04:36:38 PM,-5.72,5.44,-22.03,8.3,17.74,-0.29,1.72,-2.86
04:36:38 PM,-3.15,-1.14,-25.18,6.87,16.59,1.14,1.72,-4.29
04:36:38 PM,-1.14,-1.72,-24.03,5.72,18.31,4.01,1.43,-8.3
04:36:38 PM,-1.14,-1.72,-18.6,5.15,22.32,4.01,1.43,-8.58
04:36:38 PM,-1.14,-1.72,-11.44,4.29,26.32,4.01,1.43,-8.58
04:36:38 PM,-1.14,-1.72,-3.72,3.15,30.61,4.01,1.43,-8.58
04:36:38 PM,-1.14,-1.72,3.15,2,33.76,4.01,1.43,-8.58
04:36:38 PM,-1.14,-1.72,8.58,0.57,35.76,4.01,1.14,-8.58
04:36:38 PM,-1.14,-1.72,13.16,0.86,38.34,3.72,1.14,-8.58
04:36:38 PM,3.72,15.45,17.17,2.57,40.34,5.15,2.86,-8.01
04:36:38 PM,26.89,34.05,17.74,3.43,40.63,28.61,28.32,12.59
04:36:38 PM,30.04,34.33,13.45,3.15,37.48,38.62,38.91,26.89
04:36:38 PM,30.04,34.33,8.58,2.57,34.33,38.62,38.91,26.89
04:36:38 PM,30.04,34.33,3.43,2.29,32.04,38.62,38.91,26.89
04:36:38 PM,30.04,34.33,0.57,2.86,32.33,38.62,38.91,26.89
04:36:38 PM,30.04,34.33,0.29,4.01,34.05,38.62,38.91,26.89
04:36:38 PM,30.04,34.33,0.29,4.29,34.62,38.62,38.91,26.89
04:36:38 PM,30.04,37.19,0,4.29,34.9,38.62,38.91,26.89
04:36:38 PM,32.33,46.63,0.57,4.29,35.76,42.92,43.2,31.47
04:36:38 PM,33.76,47.49,5.15,5.72,39.48,48.64,49.5,45.49
04:36:38 PM,33.76,47.49,10.01,6.87,42.92,48.64,49.5,46.92
04:36:38 PM,33.76,47.49,12.59,7.72,44.06,48.64,49.5,46.92
04:36:38 PM,33.76,47.49,12.59,9.16,44.63,48.64,49.5,46.92
04:36:38 PM,33.76,47.49,11.73,10.87,44.35,48.64,49.5,46.92
04:36:38 PM,33.76,47.49,8.87,12.87,43.77,48.92,49.5,46.92
04:36:38 PM,33.76,46.92,4.86,12.59,41.2,48.92,49.78,46.92
04:36:38 PM,23.46,12.3,-1.43,10.59,36.91,44.92,45.49,45.2
04:36:38 PM,-11.44,-16.31,-8.87,8.58,31.47,2.86,3.72,8.01
04:36:38 PM,-14.88,-16.59,-15.74,8.3,27.18,-11.16,-10.01,-13.73
04:36:38 PM,-14.88,-16.59,-18.88,9.44,26.32,-11.16,-10.01,-13.73
04:36:38 PM,-14.88,-16.59,-19.45,11.16,27.75,-11.16,-10.01,-13.73
04:36:38 PM,-14.88,-16.59,-16.88,14.02,31.19,-11.16,-10.01,-13.73
04:36:38 PM,-14.88,-16.59,-12.59,16.88,35.48,-11.16,-10.01,-13.73
04:36:38 PM,-14.88,-16.31,-8.3,20.03,40.05,-11.16,-10.01,-13.73
04:36:38 PM,-10.87,6.29,-2,22.6,44.63,-10.3,-8.87,-13.73
04:36:38 PM,25.18,41.77,3.15,24.32,48.35,19.74,24.03,8.3
04:36:38 PM,34.9,43.2,9.73,25.75,51.78,39.2,43.77,36.05
04:36:38 PM,34.9,43.2,14.59,26.32,53.5,39.2,43.77,36.62
04:36:38 PM,34.9,43.2,16.02,27.18,52.93,39.2,43.77,36.62
04:36:38 PM,34.9,43.2,15.74,27.18,50.35,39.48,43.77,36.62
04:36:38 PM,34.9,43.2,13.16,27.18,46.63,39.48,43.77,36.62
04:36:38 PM,34.9,43.2,10.01,26.89,43.2,39.48,43.77,36.62
04:36:38 PM,34.62,37.19,7.44,27.75,40.91,39.2,43.77,36.62
04:36:38 PM,8.01,0.29,5.15,29.47,38.91,25.46,29.75,28.04
04:36:38 PM,-16.31,-7.15,1.14,30.9,36.05,-7.72,-3.43,-8.87
04:36:38 PM,-16.31,-7.15,-2,32.62,34.62,-10.01,-5.72,-14.88
04:36:38 PM,-16.31,-7.15,-2,34.05,35.19,-10.01,-5.72,-14.88
04:36:38 PM,-16.31,-7.15,0.29,34.9,37.19,-10.01,-5.72,-14.88
04:36:38 PM,-16.31,-7.15,2.86,33.76,37.48,-10.01,-5.72,-14.88
04:36:38 PM,-16.31,-7.15,5.15,31.76,37.19,-10.01,-5.72,-14.88
04:36:38 PM,-16.31,-6.58,9.16,29.47,36.62,-10.01,-5.72,-14.88
04:36:38 PM,-9.16,7.72,12.02,28.04,36.34,-6.29,-2,-13.73
04:36:38 PM,11.73,15.74,16.88,28.04,37.48,20.03,22.03,7.72
04:36:38 PM,13.45,15.74,22.89,28.04,39.2,25.46,26.61,18.31
04:36:38 PM,13.45,15.74,24.89,27.47,38.34,25.46,26.61,18.31
04:36:38 PM,13.45,15.74,25.18,26.89,36.05,25.46,26.61,18.31
04:36:38 PM,13.45,15.74,23.46,26.04,33.19,25.46,26.61,18.31
04:36:38 PM,13.45,15.74,20.31,25.18,30.04,25.46,26.61,18.31
04:36:38 PM,13.45,15.74,16.59,24.03,26.61,25.46,26.61,18.31
04:36:38 PM,9.16,-2.57,11.44,22.32,22.6,24.89,26.04,18.02
04:36:38 PM,-25.46,-32.9,5.72,20.31,19.74,0.57,1.14,0
04:36:38 PM,-34.62,-34.05,0,18.88,16.88,-17.45,-16.88,-23.17
04:36:38 PM,-34.62,-34.05,-4.29,16.88,14.59,-17.74,-17.17,-23.75
04:36:38 PM,-34.62,-34.05,-7.44,14.31,13.16,-17.74,-17.17,-23.75
04:36:38 PM,-34.62,-34.05,-10.01,12.02,12.3,-17.74,-17.17,-23.75
